duration,fwd_pkts,bwd_pkts,fwd_bytes,bwd_bytes,fwd_mean,bwd_mean,src_load,dst_load,pred,prob_attack,ground_truth
60071000.0,10.0,9.0,912.0,590.0,91.2,65.55555555555556,15.182034592398995,0.14982270979341114,0,0.021583958,1
60070000.0,10.0,9.0,910.0,590.0,91.0,65.55555555555556,15.1489928416847,0.1498252039287498,0,0.021583958,1
60071000.0,10.0,9.0,912.0,590.0,91.2,65.55555555555556,15.182034592398995,0.14982270979341114,0,0.021583958,1
60071000.0,10.0,9.0,910.0,590.0,91.0,65.55555555555556,15.148740656889348,0.14982270979341114,0,0.021583958,1
60070000.0,10.0,9.0,910.0,590.0,91.0,65.55555555555556,15.1489928416847,0.1498252039287498,0,0.021583958,1
60070000.0,10.0,9.0,911.0,590.0,91.1,65.55555555555556,15.165640086565674,0.1498252039287498,0,0.021583958,1
60070000.0,10.0,9.0,911.0,590.0,91.1,65.55555555555556,15.165640086565674,0.1498252039287498,0,0.021583958,1
60070000.0,10.0,9.0,909.0,590.0,90.9,65.55555555555556,15.132345596803729,0.1498252039287498,0,0.019687552,1
60070000.0,10.0,9.0,912.0,590.0,91.2,65.55555555555556,15.182287331446645,0.1498252039287498,0,0.021583958,1
60070000.0,10.0,9.0,910.0,590.0,91.0,65.55555555555556,15.1489928416847,0.1498252039287498,0,0.021583958,1
60070000.0,10.0,9.0,912.0,590.0,91.2,65.55555555555556,15.182287331446645,0.1498252039287498,0,0.021583958,1
60069000.0,10.0,9.0,911.0,590.0,91.1,65.55555555555556,15.165892556892906,0.1498276981471308,0,0.021583958,1
60069000.0,10.0,9.0,911.0,590.0,91.1,65.55555555555556,15.165892556892906,0.1498276981471308,0,0.021583958,1
60069000.0,10.0,9.0,911.0,590.0,91.1,65.55555555555556,15.165892556892906,0.1498276981471308,0,0.021583958,1
60069000.0,10.0,9.0,910.0,590.0,91.0,65.55555555555556,15.149245034876557,0.1498276981471308,0,0.021583958,1
60069000.0,10.0,9.0,910.0,590.0,91.0,65.55555555555556,15.149245034876557,0.1498276981471308,0,0.021583958,1
60069000.0,10.0,9.0,911.0,590.0,91.1,65.55555555555556,15.165892556892906,0.1498276981471308,0,0.021583958,1
60068000.0,10.0,9.0,912.0,590.0,91.2,65.55555555555556,15.182792834787241,0.1498301924485583,0,0.021583958,1
60068000.0,10.0,9.0,909.0,590.0,90.9,65.55555555555556,15.132849437304388,0.1498301924485583,0,0.019687552,1
60068000.0,10.0,9.0,911.0,590.0,91.1,65.55555555555556,15.166145035626291,0.1498301924485583,0,0.021583958,1
60068000.0,10.0,9.0,911.0,590.0,91.1,65.55555555555556,15.166145035626291,0.1498301924485583,0,0.021583958,1
