duration,fwd_pkts,bwd_pkts,fwd_bytes,bwd_bytes,fwd_mean,bwd_mean,src_load,dst_load,pred,prob_attack,ground_truth
62600000.0,12.0,8.0,996.0,2812.0,83.0,351.50000000000006,15.910543130990416,0.12779552715654952,0,0.110143624,1
62609000.0,12.0,8.0,998.0,2812.0,83.16666666666666,351.50000000000006,15.940200290693031,0.1277771566388219,0,0.110143624,1
62608000.0,12.0,8.0,999.0,2812.0,83.25000000000001,351.50000000000006,15.956427293636597,0.1277791975466394,0,0.110143624,1
62618000.0,12.0,8.0,994.0,2812.0,82.83333333333333,351.50000000000006,15.874029831677792,0.12775879140183333,0,0.110143624,1
62619000.0,12.0,8.0,997.0,2812.0,83.08333333333334,351.50000000000006,15.921685111547614,0.12775675114581836,0,0.110143624,1
62601000.0,12.0,8.0,1000.0,2812.0,83.33333333333333,351.50000000000006,15.974185715883133,0.12779348572706506,0,0.110143624,1
62608000.0,12.0,8.0,999.0,2812.0,83.25,351.50000000000006,15.956427293636597,0.1277791975466394,0,0.110143624,1
62614000.0,12.0,8.0,998.0,2812.0,83.16666666666666,351.50000000000006,15.938927396428914,0.12776695307758648,0,0.110143624,1
62609000.0,12.0,8.0,999.0,2812.0,83.25,351.50000000000006,15.956172435272883,0.1277771566388219,0,0.110143624,1
62607000.0,12.0,8.0,998.0,2812.0,83.16666666666664,351.50000000000006,15.94070950532688,0.12778123851965437,0,0.110143624,1
62608000.0,12.0,8.0,998.0,2812.0,83.16666666666666,351.50000000000006,15.940454893943267,0.1277791975466394,0,0.110143624,1
62605000.0,12.0,8.0,999.0,2812.0,83.25,351.50000000000006,15.957191917578468,0.12778532066128903,0,0.110143624,1
62669000.0,12.0,8.0,996.0,2812.0,83.00000000000001,351.50000000000006,15.893025259697778,0.12765482136303435,0,0.110143624,1
62667000.0,12.0,8.0,1000.0,2812.0,83.33333333333333,351.50000000000006,15.95736192892591,0.12765889543140727,0,0.110143624,1
62656000.0,12.0,8.0,996.0,2812.0,83.0,351.50000000000006,15.896322778345251,0.12768130745658834,0,0.110143624,1
62652000.0,12.0,8.0,999.0,2812.0,83.25,351.50000000000006,15.945221221988124,0.12768945923514013,0,0.110143624,1
62654000.0,12.0,8.0,999.0,2812.0,83.25000000000001,351.50000000000006,15.944712229067576,0.12768538321575637,0,0.110143624,1
62658000.0,12.0,8.0,998.0,2812.0,83.16666666666666,351.50000000000006,15.927734686711991,0.12767723195761116,0,0.110143624,1
62635000.0,12.0,8.0,996.0,2812.0,83.00000000000001,351.50000000000006,15.901652430749582,0.1277241159096352,0,0.110143624,1
62630000.0,12.0,8.0,1000.0,2812.0,83.33333333333333,351.50000000000006,15.96678907871627,0.12773431262973015,0,0.110143624,1
62629000.0,12.0,8.0,998.0,2812.0,83.16666666666666,351.50000000000006,15.935109933098087,0.12773635216912294,0,0.110143624,1
62627000.0,12.0,8.0,998.0,2812.0,83.16666666666664,351.50000000000006,15.935618822552572,0.12774043144330718,0,0.110143624,1
62621000.0,12.0,8.0,993.0,2812.0,82.75,351.50000000000006,15.8573002666837,0.12775267082927452,0,0.110143624,1
62634000.0,12.0,8.0,999.0,2812.0,83.25,351.50000000000006,15.949803621036498,0.1277261551234154,0,0.110143624,1
62627000.0,12.0,8.0,997.0,2812.0,83.08333333333334,351.50000000000006,15.91965126862216,0.12774043144330718,0,0.110143624,1
62624000.0,12.0,8.0,999.0,2812.0,83.25,351.50000000000006,15.952350536535514,0.12774655084312722,0,0.110143624,1
62612000.0,12.0,8.0,997.0,2812.0,83.08333333333334,351.50000000000006,15.923465150450392,0.1277710343065227,0,0.110143624,1
62619000.0,12.0,8.0,1000.0,2812.0,83.33333333333333,351.50000000000006,15.969593893227295,0.12775675114581836,0,0.110143624,1
62604000.0,12.0,8.0,1000.0,2812.0,83.33333333333333,351.50000000000006,15.973420228739379,0.127787361829915,0,0.110143624,1
62610000.0,12.0,8.0,998.0,2812.0,83.16666666666666,351.50000000000006,15.939945695575787,0.12777511579619868,0,0.110143624,1
62612000.0,12.0,8.0,1000.0,2812.0,83.33333333333333,351.50000000000006,15.971379288315338,0.1277710343065227,0,0.110143624,1
62612000.0,12.0,8.0,994.0,2812.0,82.83333333333333,351.50000000000006,15.875551012585447,0.1277710343065227,0,0.110143624,1
62672000.0,12.0,8.0,1000.0,2812.0,83.33333333333333,351.50000000000006,15.956088843502682,0.12764871074802145,0,0.110143624,1
63753000.0,12.0,8.0,999.0,2812.0,83.25000000000001,351.50000000000006,15.66985083054915,0.12548429093532854,0,0.09103267,1
63739000.0,12.0,8.0,996.0,2812.0,83.00000000000001,351.50000000000006,15.626225701689703,0.12551185302562012,0,0.09103267,1
64869000.0,12.0,8.0,997.0,2812.0,83.08333333333334,351.50000000000006,15.369436865066518,0.12332547133453575,0,0.090406865,1
62651000.0,12.0,8.0,1000.0,2812.0,83.33333333333333,351.50000000000006,15.961437167802588,0.12769149734242072,0,0.110143624,1
62626000.0,12.0,8.0,999.0,2812.0,83.25000000000001,351.50000000000006,15.951841088365855,0.12774247117810494,0,0.110143624,1
63723000.0,12.0,8.0,999.0,2812.0,83.25,351.50000000000006,15.677228002448096,0.12554336738697175,0,0.09103267,1
62628000.0,12.0,8.0,998.0,2812.0,83.16666666666664,351.50000000000006,15.935364373762534,0.12773839177364757,0,0.110143624,1
62617000.0,12.0,8.0,997.0,2812.0,83.08333333333334,351.50000000000006,15.922193653480685,0.12776083172301453,0,0.110143624,1
62623000.0,12.0,8.0,998.0,2812.0,83.16666666666666,351.50000000000006,15.936636698976415,0.12774859077335804,0,0.110143624,1
62616000.0,12.0,8.0,998.0,2812.0,83.16666666666666,351.50000000000006,15.938418295643286,0.12776287210936502,0,0.110143624,1
62623000.0,12.0,8.0,997.0,2812.0,83.08333333333334,351.50000000000006,15.920668125129746,0.12774859077335804,0,0.110143624,1
