src_ip,dst_ip,src_port,dst_port,protocol,bidirectional_packets,bidirectional_first_seen_ms,ground_truth,predicted,gt_bin,pred_bin
10.3.2.38,169.254.169.254,56918,80,6,10,1787884419567,Benign,Benign,0,0
10.3.2.38,169.254.169.254,56932,80,6,11,1787884419578,Benign,Benign,0,0
10.3.2.38,169.254.169.254,56942,80,6,11,1787884419591,Benign,Benign,0,0
10.3.2.38,169.254.169.254,56954,80,6,10,1787884419601,Benign,Benign,0,0
10.3.2.38,169.254.169.254,56956,80,6,10,1787884419617,Benign,Benign,0,0
10.3.1.214,10.3.2.38,42044,80,6,14,1787884492322,SSH-Bruteforce,DoS attacks-Slowloris,1,1
10.3.1.214,10.3.2.38,42046,80,6,14,1787884492323,SSH-Bruteforce,DoS attacks-Slowloris,1,1
10.3.1.214,10.3.2.38,42056,80,6,14,1787884492323,SSH-Bruteforce,DoS attacks-Slowloris,1,1
10.3.1.214,10.3.2.38,42060,80,6,14,1787884492323,SSH-Bruteforce,DoS attacks-Slowloris,1,1
10.3.1.214,10.3.2.38,42074,80,6,14,1787884492323,SSH-Bruteforce,DoS attacks-Slowloris,1,1
10.3.1.214,10.3.2.38,42086,80,6,14,1787884492323,SSH-Bruteforce,DoS attacks-Slowloris,1,1
10.3.1.214,10.3.2.38,42094,80,6,14,1787884492324,SSH-Bruteforce,DoS attacks-Slowloris,1,1
10.3.1.214,10.3.2.38,42096,80,6,14,1787884492324,SSH-Bruteforce,DoS attacks-Slowloris,1,1
10.3.1.214,10.3.2.38,42108,80,6,14,1787884492324,SSH-Bruteforce,DoS attacks-Slowloris,1,1
10.3.1.214,10.3.2.38,42110,80,6,14,1787884492324,SSH-Bruteforce,DoS attacks-Slowloris,1,1
10.3.1.214,10.3.2.38,42112,80,6,14,1787884492324,SSH-Bruteforce,DoS attacks-Slowloris,1,1
10.3.1.214,10.3.2.38,42118,80,6,14,1787884492325,SSH-Bruteforce,DoS attacks-Slowloris,1,1
10.3.1.214,10.3.2.38,42134,80,6,14,1787884492325,SSH-Bruteforce,DoS attacks-Slowloris,1,1
10.3.1.214,10.3.2.38,42150,80,6,14,1787884492325,SSH-Bruteforce,DoS attacks-Slowloris,1,1
10.3.1.214,10.3.2.38,42158,80,6,14,1787884492325,SSH-Bruteforce,DoS attacks-Slowloris,1,1
10.3.1.214,10.3.2.38,42174,80,6,14,1787884492325,SSH-Bruteforce,DoS attacks-Slowloris,1,1
10.3.1.214,10.3.2.38,42188,80,6,14,1787884492326,SSH-Bruteforce,DoS attacks-Slowloris,1,1
10.3.1.214,10.3.2.38,42202,80,6,14,1787884492326,SSH-Bruteforce,DoS attacks-Slowloris,1,1
10.3.1.214,10.3.2.38,42204,80,6,14,1787884492326,SSH-Bruteforce,DoS attacks-Slowloris,1,1
10.3.1.214,10.3.2.38,42210,80,6,14,1787884492326,SSH-Bruteforce,DoS attacks-Slowloris,1,1
10.3.1.214,10.3.2.38,42226,80,6,14,1787884492326,SSH-Bruteforce,DoS attacks-Slowloris,1,1
10.3.1.214,10.3.2.38,42242,80,6,14,1787884492327,SSH-Bruteforce,DoS attacks-Slowloris,1,1
10.3.1.214,10.3.2.38,42252,80,6,14,1787884492327,SSH-Bruteforce,DoS attacks-Slowloris,1,1
10.3.1.214,10.3.2.38,42268,80,6,14,1787884492327,SSH-Bruteforce,DoS attacks-Slowloris,1,1
10.3.1.214,10.3.2.38,42276,80,6,14,1787884492327,SSH-Bruteforce,DoS attacks-Slowloris,1,1
10.3.1.214,10.3.2.38,42292,80,6,14,1787884492327,SSH-Bruteforce,DoS attacks-Slowloris,1,1
10.3.1.214,10.3.2.38,42306,80,6,14,1787884492327,SSH-Bruteforce,DoS attacks-Slowloris,1,1
10.3.1.214,10.3.2.38,42316,80,6,14,1787884492328,SSH-Bruteforce,DoS attacks-Slowloris,1,1
10.3.1.214,10.3.2.38,42326,80,6,14,1787884492328,SSH-Bruteforce,DoS attacks-Slowloris,1,1
10.3.1.214,10.3.2.38,42338,80,6,14,1787884492328,SSH-Bruteforce,DoS attacks-Slowloris,1,1
10.3.1.214,10.3.2.38,42350,80,6,14,1787884492328,SSH-Bruteforce,DoS attacks-Slowloris,1,1
10.3.1.214,10.3.2.38,42362,80,6,14,1787884492328,SSH-Bruteforce,DoS attacks-Slowloris,1,1
10.3.1.214,10.3.2.38,42364,80,6,14,1787884492329,SSH-Bruteforce,DoS attacks-Slowloris,1,1
10.3.1.214,10.3.2.38,42368,80,6,14,1787884492329,SSH-Bruteforce,DoS attacks-Slowloris,1,1
10.3.1.214,10.3.2.38,42372,80,6,14,1787884492329,SSH-Bruteforce,DoS attacks-Slowloris,1,1
10.3.1.214,10.3.2.38,42374,80,6,14,1787884492329,SSH-Bruteforce,DoS attacks-Slowloris,1,1
10.3.1.214,10.3.2.38,42378,80,6,14,1787884492329,SSH-Bruteforce,DoS attacks-Slowloris,1,1
10.3.1.214,10.3.2.38,42384,80,6,14,1787884492329,SSH-Bruteforce,DoS attacks-Slowloris,1,1
10.3.1.214,10.3.2.38,42396,80,6,14,1787884492330,SSH-Bruteforce,DoS attacks-Slowloris,1,1
10.3.1.214,10.3.2.38,42412,80,6,14,1787884492330,SSH-Bruteforce,DoS attacks-Slowloris,1,1
10.3.1.214,10.3.2.38,42416,80,6,14,1787884492330,SSH-Bruteforce,DoS attacks-Slowloris,1,1
10.3.1.214,10.3.2.38,42428,80,6,14,1787884492330,SSH-Bruteforce,DoS attacks-Slowloris,1,1
10.3.1.214,10.3.2.38,42438,80,6,14,1787884492331,SSH-Bruteforce,DoS attacks-Slowloris,1,1
10.3.1.214,10.3.2.38,42440,80,6,14,1787884492331,SSH-Bruteforce,DoS attacks-Slowloris,1,1
10.3.1.214,10.3.2.38,42442,80,6,14,1787884492331,SSH-Bruteforce,DoS attacks-Slowloris,1,1
10.3.1.214,10.3.2.38,42448,80,6,14,1787884492331,SSH-Bruteforce,DoS attacks-Slowloris,1,1
10.3.1.214,10.3.2.38,42462,80,6,14,1787884492331,SSH-Bruteforce,DoS attacks-Slowloris,1,1
10.3.1.214,10.3.2.38,42466,80,6,14,1787884492331,SSH-Bruteforce,DoS attacks-Slowloris,1,1
10.3.1.214,10.3.2.38,42470,80,6,14,1787884492332,SSH-Bruteforce,DoS attacks-Slowloris,1,1
10.3.1.214,10.3.2.38,42472,80,6,14,1787884492332,SSH-Bruteforce,DoS attacks-Slowloris,1,1
10.3.1.214,10.3.2.38,42474,80,6,14,1787884492332,SSH-Bruteforce,DoS attacks-Slowloris,1,1
10.3.1.214,10.3.2.38,42480,80,6,14,1787884492332,SSH-Bruteforce,DoS attacks-Slowloris,1,1
10.3.1.214,10.3.2.38,42490,80,6,14,1787884492332,SSH-Bruteforce,DoS attacks-Slowloris,1,1
10.3.1.214,10.3.2.38,42504,80,6,14,1787884492332,SSH-Bruteforce,DoS attacks-Slowloris,1,1
10.3.1.214,10.3.2.38,42510,80,6,14,1787884492333,SSH-Bruteforce,DoS attacks-Slowloris,1,1
10.3.1.214,10.3.2.38,42514,80,6,14,1787884492333,SSH-Bruteforce,DoS attacks-Slowloris,1,1
10.3.1.214,10.3.2.38,42520,80,6,14,1787884492333,SSH-Bruteforce,DoS attacks-Slowloris,1,1
10.3.1.214,10.3.2.38,42536,80,6,14,1787884492333,SSH-Bruteforce,DoS attacks-Slowloris,1,1
10.3.1.214,10.3.2.38,42552,80,6,14,1787884492333,SSH-Bruteforce,DoS attacks-Slowloris,1,1
10.3.1.214,10.3.2.38,42558,80,6,14,1787884492333,SSH-Bruteforce,DoS attacks-Slowloris,1,1
10.3.1.214,10.3.2.38,42564,80,6,14,1787884492334,SSH-Bruteforce,DoS attacks-Slowloris,1,1
10.3.1.214,10.3.2.38,42572,80,6,14,1787884492334,SSH-Bruteforce,DoS attacks-Slowloris,1,1
10.3.1.214,10.3.2.38,42588,80,6,14,1787884492334,SSH-Bruteforce,DoS attacks-Slowloris,1,1
10.3.1.214,10.3.2.38,42596,80,6,14,1787884492334,SSH-Bruteforce,DoS attacks-Slowloris,1,1
10.3.1.214,10.3.2.38,42608,80,6,14,1787884492335,SSH-Bruteforce,DoS attacks-Slowloris,1,1
10.3.1.214,10.3.2.38,42614,80,6,14,1787884492335,SSH-Bruteforce,DoS attacks-Slowloris,1,1
10.3.1.214,10.3.2.38,42616,80,6,14,1787884492335,SSH-Bruteforce,DoS attacks-Slowloris,1,1
10.3.1.214,10.3.2.38,42618,80,6,14,1787884492335,SSH-Bruteforce,DoS attacks-Slowloris,1,1
10.3.1.214,10.3.2.38,42630,80,6,14,1787884492335,SSH-Bruteforce,DoS attacks-Slowloris,1,1
10.3.1.214,10.3.2.38,42640,80,6,14,1787884492335,SSH-Bruteforce,DoS attacks-Slowloris,1,1
10.3.1.214,10.3.2.38,42642,80,6,14,1787884492336,SSH-Bruteforce,DoS attacks-Slowloris,1,1
10.3.1.214,10.3.2.38,42648,80,6,14,1787884492336,SSH-Bruteforce,DoS attacks-Slowloris,1,1
10.3.1.214,10.3.2.38,42664,80,6,14,1787884492336,SSH-Bruteforce,DoS attacks-Slowloris,1,1
10.3.1.214,10.3.2.38,42674,80,6,14,1787884492336,SSH-Bruteforce,DoS attacks-Slowloris,1,1
10.3.1.214,10.3.2.38,42688,80,6,14,1787884492336,SSH-Bruteforce,DoS attacks-Slowloris,1,1
10.3.1.214,10.3.2.38,42694,80,6,14,1787884492336,SSH-Bruteforce,DoS attacks-Slowloris,1,1
10.3.1.214,10.3.2.38,42706,80,6,14,1787884492337,SSH-Bruteforce,DoS attacks-Slowloris,1,1
10.3.1.214,10.3.2.38,42722,80,6,14,1787884492337,SSH-Bruteforce,DoS attacks-Slowloris,1,1
10.3.1.214,10.3.2.38,42726,80,6,14,1787884492337,SSH-Bruteforce,DoS attacks-Slowloris,1,1
10.3.1.214,10.3.2.38,42730,80,6,14,1787884492337,SSH-Bruteforce,DoS attacks-Slowloris,1,1
10.3.1.214,10.3.2.38,42742,80,6,14,1787884492337,SSH-Bruteforce,DoS attacks-Slowloris,1,1
10.3.1.214,10.3.2.38,42748,80,6,14,1787884492337,SSH-Bruteforce,DoS attacks-Slowloris,1,1
10.3.1.214,10.3.2.38,42764,80,6,14,1787884492338,SSH-Bruteforce,DoS attacks-Slowloris,1,1
10.3.1.214,10.3.2.38,42778,80,6,14,1787884492338,SSH-Bruteforce,DoS attacks-Slowloris,1,1
10.3.1.214,10.3.2.38,42786,80,6,14,1787884492338,SSH-Bruteforce,DoS attacks-Slowloris,1,1
10.3.1.214,10.3.2.38,42788,80,6,14,1787884492338,SSH-Bruteforce,DoS attacks-Slowloris,1,1
10.3.1.214,10.3.2.38,42800,80,6,14,1787884492338,SSH-Bruteforce,DoS attacks-Slowloris,1,1
10.3.1.214,10.3.2.38,42816,80,6,14,1787884492339,SSH-Bruteforce,DoS attacks-Slowloris,1,1
10.3.1.214,10.3.2.38,42830,80,6,14,1787884492339,SSH-Bruteforce,DoS attacks-Slowloris,1,1
10.3.1.214,10.3.2.38,42844,80,6,14,1787884492339,SSH-Bruteforce,DoS attacks-Slowloris,1,1
10.3.1.214,10.3.2.38,42848,80,6,14,1787884492339,SSH-Bruteforce,DoS attacks-Slowloris,1,1
10.3.1.214,10.3.2.38,42862,80,6,14,1787884492339,SSH-Bruteforce,DoS attacks-Slowloris,1,1
10.3.1.214,10.3.2.38,42866,80,6,14,1787884492340,SSH-Bruteforce,DoS attacks-Slowloris,1,1
10.3.1.214,10.3.2.38,42872,80,6,14,1787884492340,SSH-Bruteforce,DoS attacks-Slowloris,1,1
10.3.1.214,10.3.2.38,42884,80,6,14,1787884492340,SSH-Bruteforce,DoS attacks-Slowloris,1,1
10.3.1.214,10.3.2.38,42896,80,6,14,1787884492340,SSH-Bruteforce,DoS attacks-Slowloris,1,1
10.3.1.214,10.3.2.38,42904,80,6,14,1787884492340,SSH-Bruteforce,DoS attacks-Slowloris,1,1
10.3.1.214,10.3.2.38,42908,80,6,14,1787884492340,SSH-Bruteforce,DoS attacks-Slowloris,1,1
10.3.1.214,10.3.2.38,42920,80,6,14,1787884492340,SSH-Bruteforce,DoS attacks-Slowloris,1,1
10.3.1.214,10.3.2.38,42922,80,6,14,1787884492341,SSH-Bruteforce,DoS attacks-Slowloris,1,1
10.3.1.214,10.3.2.38,42932,80,6,14,1787884492341,SSH-Bruteforce,DoS attacks-Slowloris,1,1
10.3.1.214,10.3.2.38,42940,80,6,14,1787884492341,SSH-Bruteforce,DoS attacks-Slowloris,1,1
10.3.1.214,10.3.2.38,42944,80,6,14,1787884492341,SSH-Bruteforce,DoS attacks-Slowloris,1,1
10.3.1.214,10.3.2.38,42954,80,6,14,1787884492341,SSH-Bruteforce,DoS attacks-Slowloris,1,1
10.3.1.214,10.3.2.38,42966,80,6,14,1787884492342,SSH-Bruteforce,DoS attacks-Slowloris,1,1
10.3.1.214,10.3.2.38,42980,80,6,14,1787884492342,SSH-Bruteforce,DoS attacks-Slowloris,1,1
10.3.1.214,10.3.2.38,42988,80,6,14,1787884492342,SSH-Bruteforce,DoS attacks-Slowloris,1,1
10.3.1.214,10.3.2.38,43004,80,6,14,1787884492342,SSH-Bruteforce,DoS attacks-Slowloris,1,1
10.3.1.214,10.3.2.38,43008,80,6,14,1787884492343,SSH-Bruteforce,DoS attacks-Slowloris,1,1
10.3.1.214,10.3.2.38,43018,80,6,14,1787884492343,SSH-Bruteforce,DoS attacks-Slowloris,1,1
10.3.1.214,10.3.2.38,43020,80,6,14,1787884492343,SSH-Bruteforce,DoS attacks-Slowloris,1,1
10.3.1.214,10.3.2.38,43034,80,6,14,1787884492343,SSH-Bruteforce,DoS attacks-Slowloris,1,1
10.3.1.214,10.3.2.38,43048,80,6,14,1787884492343,SSH-Bruteforce,DoS attacks-Slowloris,1,1
10.3.1.214,10.3.2.38,43054,80,6,14,1787884492344,SSH-Bruteforce,DoS attacks-Slowloris,1,1
10.3.1.214,10.3.2.38,43058,80,6,14,1787884492344,SSH-Bruteforce,DoS attacks-Slowloris,1,1
10.3.1.214,10.3.2.38,43074,80,6,14,1787884492344,SSH-Bruteforce,DoS attacks-Slowloris,1,1
10.3.1.214,10.3.2.38,43078,80,6,14,1787884492344,SSH-Bruteforce,DoS attacks-Slowloris,1,1
10.3.1.214,10.3.2.38,43086,80,6,14,1787884492344,SSH-Bruteforce,DoS attacks-Slowloris,1,1
10.3.1.214,10.3.2.38,43090,80,6,14,1787884492344,SSH-Bruteforce,DoS attacks-Slowloris,1,1
10.3.1.214,10.3.2.38,43104,80,6,14,1787884492344,SSH-Bruteforce,DoS attacks-Slowloris,1,1
10.3.1.214,10.3.2.38,43110,80,6,14,1787884492345,SSH-Bruteforce,DoS attacks-Slowloris,1,1
10.3.1.214,10.3.2.38,43120,80,6,14,1787884492345,SSH-Bruteforce,DoS attacks-Slowloris,1,1
10.3.1.214,10.3.2.38,43136,80,6,14,1787884492345,SSH-Bruteforce,DoS attacks-Slowloris,1,1
10.3.1.214,10.3.2.38,43142,80,6,14,1787884492345,SSH-Bruteforce,DoS attacks-Slowloris,1,1
10.3.1.214,10.3.2.38,43158,80,6,14,1787884492345,SSH-Bruteforce,DoS attacks-Slowloris,1,1
10.3.1.214,10.3.2.38,43168,80,6,14,1787884492346,SSH-Bruteforce,DoS attacks-Slowloris,1,1
10.3.1.214,10.3.2.38,43172,80,6,14,1787884492346,SSH-Bruteforce,DoS attacks-Slowloris,1,1
10.3.1.214,10.3.2.38,43180,80,6,14,1787884492346,SSH-Bruteforce,DoS attacks-Slowloris,1,1
10.3.1.214,10.3.2.38,43186,80,6,14,1787884492346,SSH-Bruteforce,DoS attacks-Slowloris,1,1
10.3.1.214,10.3.2.38,43198,80,6,14,1787884492347,SSH-Bruteforce,DoS attacks-Slowloris,1,1
10.3.1.214,10.3.2.38,43214,80,6,14,1787884492347,SSH-Bruteforce,DoS attacks-Slowloris,1,1
10.3.1.214,10.3.2.38,43226,80,6,14,1787884492347,SSH-Bruteforce,DoS attacks-Slowloris,1,1
10.3.1.214,10.3.2.38,43242,80,6,14,1787884492347,SSH-Bruteforce,DoS attacks-Slowloris,1,1
10.3.1.214,10.3.2.38,43246,80,6,14,1787884492348,SSH-Bruteforce,DoS attacks-Slowloris,1,1
10.3.1.214,10.3.2.38,43260,80,6,14,1787884492348,SSH-Bruteforce,DoS attacks-Slowloris,1,1
10.3.1.214,10.3.2.38,43268,80,6,14,1787884492348,SSH-Bruteforce,DoS attacks-Slowloris,1,1
10.3.1.214,10.3.2.38,43270,80,6,14,1787884492348,SSH-Bruteforce,DoS attacks-Slowloris,1,1
10.3.1.214,10.3.2.38,43272,80,6,14,1787884492348,SSH-Bruteforce,DoS attacks-Slowloris,1,1
10.3.1.214,10.3.2.38,43286,80,6,14,1787884492349,SSH-Bruteforce,DoS attacks-Slowloris,1,1
10.3.1.214,10.3.2.38,43294,80,6,14,1787884492349,SSH-Bruteforce,DoS attacks-Slowloris,1,1
10.3.1.214,10.3.2.38,43302,80,6,14,1787884492349,SSH-Bruteforce,DoS attacks-Slowloris,1,1
10.3.1.214,10.3.2.38,43308,80,6,14,1787884492349,SSH-Bruteforce,DoS attacks-Slowloris,1,1
10.3.1.214,10.3.2.38,43312,80,6,14,1787884492349,SSH-Bruteforce,DoS attacks-Slowloris,1,1
10.3.1.214,10.3.2.38,43322,80,6,14,1787884492350,SSH-Bruteforce,DoS attacks-Slowloris,1,1
10.3.1.214,10.3.2.38,43324,80,6,14,1787884492350,SSH-Bruteforce,DoS attacks-Slowloris,1,1
10.3.1.214,10.3.2.38,43336,80,6,14,1787884492350,SSH-Bruteforce,DoS attacks-Slowloris,1,1
10.3.1.214,10.3.2.38,43340,80,6,14,1787884492350,SSH-Bruteforce,DoS attacks-Slowloris,1,1
10.3.1.214,10.3.2.38,43352,80,6,14,1787884492351,SSH-Bruteforce,DoS attacks-Slowloris,1,1
10.3.1.214,10.3.2.38,43368,80,6,14,1787884492351,SSH-Bruteforce,DoS attacks-Slowloris,1,1
10.3.1.214,10.3.2.38,43374,80,6,14,1787884492351,SSH-Bruteforce,DoS attacks-Slowloris,1,1
10.3.1.214,10.3.2.38,14878,80,6,35527,1787884537234,DoS attacks-Slowloris,Benign,1,0
10.3.2.38,169.254.169.254,37866,80,6,10,1787884539552,Benign,Benign,0,0
10.3.2.38,169.254.169.254,37882,80,6,11,1787884539566,Benign,Benign,0,0
10.3.2.38,169.254.169.254,37892,80,6,10,1787884539576,Benign,Benign,0,0
10.3.2.38,169.254.169.254,37900,80,6,10,1787884539590,Benign,Benign,0,0
10.3.2.38,169.254.169.254,37916,80,6,11,1787884539601,Benign,Benign,0,0
10.3.2.38,169.254.169.254,37930,80,6,10,1787884539615,Benign,Benign,0,0
10.3.2.38,169.254.169.254,47572,80,6,10,1787884574585,Benign,Benign,0,0
10.3.2.38,169.254.169.254,47578,80,6,10,1787884574588,Benign,Benign,0,0
10.3.2.38,169.254.169.254,47588,80,6,10,1787884574592,Benign,Benign,0,0
10.3.2.38,169.254.169.254,47602,80,6,10,1787884574594,Benign,Benign,0,0
10.3.2.38,169.254.169.254,47612,80,6,10,1787884574596,Benign,Benign,0,0
10.3.2.38,169.254.169.254,47620,80,6,10,1787884574596,Benign,Benign,0,0
10.3.1.214,10.3.2.38,46244,80,6,10,1787884597312,DoS attacks-Slowloris,DoS attacks-GoldenEye,1,1
10.3.1.214,10.3.2.38,46260,80,6,10,1787884598319,DoS attacks-Slowloris,DoS attacks-GoldenEye,1,1
10.3.1.214,10.3.2.38,46266,80,6,10,1787884599327,DoS attacks-Slowloris,DoS attacks-GoldenEye,1,1
10.3.1.214,10.3.2.38,60894,80,6,10,1787884600334,DoS attacks-Slowloris,DoS attacks-GoldenEye,1,1
10.3.1.214,10.3.2.38,60910,80,6,10,1787884601341,DoS attacks-Slowloris,DoS attacks-GoldenEye,1,1
10.3.1.214,10.3.2.38,60922,80,6,10,1787884602349,DoS attacks-Slowloris,DoS attacks-GoldenEye,1,1
10.3.1.214,10.3.2.38,60928,80,6,10,1787884603356,DoS attacks-Slowloris,DoS attacks-GoldenEye,1,1
10.3.1.214,10.3.2.38,60932,80,6,10,1787884604364,DoS attacks-Slowloris,DoS attacks-GoldenEye,1,1
10.3.1.214,10.3.2.38,60934,80,6,10,1787884605371,DoS attacks-Slowloris,DoS attacks-GoldenEye,1,1
10.3.1.214,10.3.2.38,60938,80,6,10,1787884606379,DoS attacks-Slowloris,DoS attacks-GoldenEye,1,1
10.3.1.214,10.3.2.38,60954,80,6,10,1787884607386,DoS attacks-Slowloris,DoS attacks-GoldenEye,1,1
10.3.1.214,10.3.2.38,60964,80,6,10,1787884608394,DoS attacks-Slowloris,DoS attacks-GoldenEye,1,1
10.3.1.214,10.3.2.38,60980,80,6,10,1787884609401,DoS attacks-Slowloris,DoS attacks-GoldenEye,1,1
10.3.1.214,10.3.2.38,56234,80,6,10,1787884610408,DoS attacks-Slowloris,DoS attacks-GoldenEye,1,1
10.3.1.214,10.3.2.38,56244,80,6,10,1787884611415,DoS attacks-Slowloris,DoS attacks-GoldenEye,1,1
10.3.1.214,10.3.2.38,56248,80,6,10,1787884612423,DoS attacks-Slowloris,DoS attacks-GoldenEye,1,1
10.3.1.214,10.3.2.38,56252,80,6,10,1787884613430,DoS attacks-Slowloris,DoS attacks-GoldenEye,1,1
10.3.1.214,10.3.2.38,56260,80,6,10,1787884614437,DoS attacks-Slowloris,DoS attacks-GoldenEye,1,1
10.3.1.214,10.3.2.38,56264,80,6,10,1787884615445,DoS attacks-Slowloris,DoS attacks-GoldenEye,1,1
